source_file,entity_type,raw_value,confidence,extraction_timestamp
W2_XL_input_noisy_2922.pdf,LocalWagesTipsEtc_Line1,154749.84,0.9179483652114868,2026-05-25 19:30:00.386562
W2_XL_input_noisy_2922.pdf,LocalityName_Line1,Katherine Mission,0.824024498462677,2026-05-25 19:30:00.386576
W2_XL_input_noisy_2922.pdf,MedicareTaxWithheld,5023.94,0.9479981064796448,2026-05-25 19:30:00.386589
W2_XL_input_noisy_2922.pdf,MedicareWagesAndTips,173239.4,0.9487440586090088,2026-05-25 19:30:00.386603
W2_XL_input_noisy_2922.pdf,SSN,070-82-9963,0.9445760250091553,2026-05-25 19:30:00.386617
W2_XL_input_noisy_2922.pdf,SocialSecurityTaxWithheld,15962.4,0.8478817343711853,2026-05-25 19:30:00.386631
W2_XL_input_noisy_2922.pdf,SocialSecurityTips,208658.82,0.9190478920936584,2026-05-25 19:30:00.386645
W2_XL_input_noisy_2922.pdf,SocialSecurityWages,208658.82,0.9476015567779541,2026-05-25 19:30:00.386659
W2_XL_input_noisy_2922.pdf,StateIncomeTax_Line1,23.84,0.5563326478004456,2026-05-25 19:30:00.386742
W2_XL_input_noisy_2922.pdf,StateWagesTipsEtc_Line1,93340.99,0.3367902338504791,2026-05-25 19:30:00.386757
W2_XL_input_noisy_2922.pdf,State_Line1,WV,0.9601819515228271,2026-05-25 19:30:00.386772
W2_XL_input_noisy_2922.pdf,WagesTipsOtherCompensation,175527.76,0.9582343697547913,2026-05-25 19:30:00.386789
W2_XL_input_noisy_2922.pdf,a_Value,2152,0.8896347284317017,2026-05-25 19:30:00.386803
W2_XL_input_noisy_2922.pdf,b_Code,G,0.6541324853897095,2026-05-25 19:30:00.386817
W2_XL_input_noisy_2922.pdf,c_Code,E,0.9057427048683167,2026-05-25 19:30:00.386831
W2_XL_input_noisy_2922.pdf,c_Value,690,0.6926478147506714,2026-05-25 19:30:00.386921
W2_XL_input_noisy_2922.pdf,d_Value,765,0.08613944053649902,2026-05-25 19:30:00.386951
W2_XL_input_clean_1359.pdf,AllocatedTips,83187.62,0.9439228177070618,2026-05-25 19:30:13.114551
W2_XL_input_clean_1359.pdf,ControlNumber,3937814,0.9374324083328247,2026-05-25 19:30:13.114600
W2_XL_input_clean_1359.pdf,DependentCareBenefits,239,0.7717185020446777,2026-05-25 19:30:13.114625
W2_XL_input_clean_1359.pdf,EIN,86-3619959,0.982196033000946,2026-05-25 19:30:13.114647
W2_XL_input_clean_1359.pdf,EmployeeAddress_City,New Catherine,0.9332718849182129,2026-05-25 19:30:13.114672
W2_XL_input_clean_1359.pdf,EmployeeAddress_State,WY,0.08359415084123611,2026-05-25 19:30:13.114689
W2_XL_input_clean_1359.pdf,EmployeeAddress_StreetAddressOrPostalBox,19447 Renee Parkways,0.8074083924293518,2026-05-25 19:30:13.114705
W2_XL_input_clean_1359.pdf,EmployeeAddress_Zip,93672,0.7719730138778687,2026-05-25 19:30:13.114722
W2_XL_input_clean_1359.pdf,EmployeeName_FirstName,Alison,0.9694305658340454,2026-05-25 19:30:13.114737
W2_XL_input_clean_1359.pdf,EmployeeName_LastName,Martinez,0.9691603779792786,2026-05-25 19:30:13.114751
W2_XL_input_clean_1359.pdf,EmployerAddress_City,Lake Amy,0.9478405117988586,2026-05-25 19:30:13.114766
W2_XL_input_clean_1359.pdf,EmployerAddress_State,PA,0.07293868809938431,2026-05-25 19:30:13.114779
W2_XL_input_clean_1359.pdf,EmployerAddress_StreetAddressOrPostalBox,66656 Johnson Brook Suite 053,0.7159000039100647,2026-05-25 19:30:13.114794
W2_XL_input_clean_1359.pdf,EmployerAddress_Zip,21885-2099,0.9756945371627808,2026-05-25 19:30:13.114808
W2_XL_input_clean_1359.pdf,EmployerName,Dennis-Erickson Ltd,0.9743322730064392,2026-05-25 19:30:13.114822
W2_XL_input_clean_1359.pdf,EmployerStateIdNumber_Line1,909-36-601,0.4234742820262909,2026-05-25 19:30:13.114835
W2_XL_input_clean_1359.pdf,FederalIncomeTaxWithheld,10638.61,0.9672375321388245,2026-05-25 19:30:13.114867
W2_XL_input_clean_1359.pdf,FormYear,2010,0.8129458427429199,2026-05-25 19:30:13.114882
W2_XL_input_clean_1359.pdf,LocalIncomeTax_Line1,10363.89,0.8492444157600403,2026-05-25 19:30:13.114896
W2_XL_input_clean_1359.pdf,LocalWagesTipsEtc_Line1,62539.27,0.8704241514205933,2026-05-25 19:30:13.114910
W2_XL_input_clean_1359.pdf,LocalityName_Line1,Young Springs,0.7710747122764587,2026-05-25 19:30:13.114924
W2_XL_input_clean_1359.pdf,MedicareTaxWithheld,2412.44,0.97736656665802,2026-05-25 19:30:13.114936
W2_XL_input_clean_1359.pdf,MedicareWagesAndTips,83187.62,0.9708046913146973,2026-05-25 19:30:13.114948
W2_XL_input_clean_1359.pdf,SSN,400-18-3267,0.9808223843574524,2026-05-25 19:30:13.114960
W2_XL_input_clean_1359.pdf,SocialSecurityTaxWithheld,5005.6,0.9677456617355347,2026-05-25 19:30:13.114975
W2_XL_input_clean_1359.pdf,SocialSecurityTips,65432.67,0.9867663979530334,2026-05-25 19:30:13.114995
W2_XL_input_clean_1359.pdf,SocialSecurityWages,65432.67,0.9646000862121582,2026-05-25 19:30:13.115014
W2_XL_input_clean_1359.pdf,StateIncomeTax_Line1,2187.65,0.40608248114585876,2026-05-25 19:30:13.115031
W2_XL_input_clean_1359.pdf,StateWagesTipsEtc_Line1,33773.73,0.33672085404396057,2026-05-25 19:30:13.115048
W2_XL_input_clean_1359.pdf,State_Line1,NV,0.8841414451599121,2026-05-25 19:30:13.115066
W2_XL_input_clean_1359.pdf,WagesTipsOtherCompensation,65875.11,0.9643782377243042,2026-05-25 19:30:13.115085
W2_XL_input_clean_1359.pdf,a_Code,H,0.7280967831611633,2026-05-25 19:30:13.115105
W2_XL_input_clean_1359.pdf,a_Value,2262,0.16708047688007355,2026-05-25 19:30:13.115124
W2_XL_input_clean_1359.pdf,b_Value,629,0.5819587111473083,2026-05-25 19:30:13.115146
W2_XL_input_clean_1359.pdf,c_Code,D,0.43436625599861145,2026-05-25 19:30:13.115167
W2_XL_input_clean_1359.pdf,c_Value,806,0.22490625083446503,2026-05-25 19:30:13.115181
W2_XL_input_clean_1112.pdf,AllocatedTips,114159.59,0.9400765895843506,2026-05-25 19:30:29.799633
W2_XL_input_clean_1112.pdf,ControlNumber,7074476,0.880763828754425,2026-05-25 19:30:29.799688
W2_XL_input_clean_1112.pdf,DependentCareBenefits,197,0.7463974952697754,2026-05-25 19:30:29.799707
W2_XL_input_clean_1112.pdf,EIN,56-7437876,0.9893904328346252,2026-05-25 19:30:29.799724
W2_XL_input_clean_1112.pdf,EmployeeAddress_City,Douglasfurt,0.7077515125274658,2026-05-25 19:30:29.799739
W2_XL_input_clean_1112.pdf,EmployeeAddress_State,IL,0.07205991446971893,2026-05-25 19:30:29.799753
W2_XL_input_clean_1112.pdf,EmployeeAddress_StreetAddressOrPostalBox,18383 Johnson Brook,0.6851036548614502,2026-05-25 19:30:29.799770
W2_XL_input_clean_1112.pdf,EmployeeAddress_Zip,18679,0.74420565366745,2026-05-25 19:30:29.799786
W2_XL_input_clean_1112.pdf,EmployeeName_FirstName,Jessica,0.974588930606842,2026-05-25 19:30:29.799801
W2_XL_input_clean_1112.pdf,EmployeeName_LastName,Wong,0.9463434219360352,2026-05-25 19:30:29.799816
W2_XL_input_clean_1112.pdf,EmployerAddress_City,Hughesmouth,0.5562950968742371,2026-05-25 19:30:29.799830
W2_XL_input_clean_1112.pdf,EmployerAddress_State,AR,0.07293868809938431,2026-05-25 19:30:29.799868
W2_XL_input_clean_1112.pdf,EmployerAddress_StreetAddressOrPostalBox,47823 Robert Forks,0.25940006971359253,2026-05-25 19:30:29.799898
W2_XL_input_clean_1112.pdf,EmployerName,Turner-Powell and Sons,0.9731884002685547,2026-05-25 19:30:29.799922
W2_XL_input_clean_1112.pdf,EmployerStateIdNumber_Line1,092-03-392,0.5845094323158264,2026-05-25 19:30:29.799937
W2_XL_input_clean_1112.pdf,FederalIncomeTaxWithheld,16509.94,0.9687491059303284,2026-05-25 19:30:29.799951
W2_XL_input_clean_1112.pdf,FormYear,2010,0.8600327968597412,2026-05-25 19:30:29.799965
W2_XL_input_clean_1112.pdf,LocalIncomeTax_Line1,11091.51,0.7112582921981812,2026-05-25 19:30:29.799979
W2_XL_input_clean_1112.pdf,LocalWagesTipsEtc_Line1,99452.5,0.558921217918396,2026-05-25 19:30:29.799993
W2_XL_input_clean_1112.pdf,LocalityName_Line1,Nichols Spring,0.7568129897117615,2026-05-25 19:30:29.800010
W2_XL_input_clean_1112.pdf,MedicareTaxWithheld,3310.63,0.9122122526168823,2026-05-25 19:30:29.800033
W2_XL_input_clean_1112.pdf,MedicareWagesAndTips,114159.59,0.9648876786231995,2026-05-25 19:30:29.800057
W2_XL_input_clean_1112.pdf,NonqualifiedPlans,262,0.021332772448658943,2026-05-25 19:30:29.800080
W2_XL_input_clean_1112.pdf,SSN,585-23-3255,0.9681808352470398,2026-05-25 19:30:29.800104
W2_XL_input_clean_1112.pdf,SocialSecurityTaxWithheld,10056.89,0.919955313205719,2026-05-25 19:30:29.800125
W2_XL_input_clean_1112.pdf,SocialSecurityTips,131462.56,0.9613800644874573,2026-05-25 19:30:29.800142
W2_XL_input_clean_1112.pdf,SocialSecurityWages,131462.56,0.957719624042511,2026-05-25 19:30:29.800165
W2_XL_input_clean_1112.pdf,StateIncomeTax_Line1,5451.43,0.6134018301963806,2026-05-25 19:30:29.800185
W2_XL_input_clean_1112.pdf,StateWagesTipsEtc_Line1,48957.06,0.4888361990451813,2026-05-25 19:30:29.800201
W2_XL_input_clean_1112.pdf,State_Line1,FL,0.7704106569290161,2026-05-25 19:30:29.800214
W2_XL_input_clean_1112.pdf,WagesTipsOtherCompensation,108752.74,0.9446889162063599,2026-05-25 19:30:29.800226
W2_XL_input_clean_1112.pdf,a_Value,2345,0.32879945635795593,2026-05-25 19:30:29.800238
W2_XL_input_clean_1112.pdf,b_Code,G,0.5420226454734802,2026-05-25 19:30:29.800251
W2_XL_input_clean_1112.pdf,c_Code,P,0.09035522490739822,2026-05-25 19:30:29.800263
W2_XL_input_clean_1112.pdf,c_Value,822,0.33350759744644165,2026-05-25 19:30:29.800276
W2_XL_input_clean_1332.pdf,AllocatedTips,98726.19,0.8758969306945801,2026-05-25 19:30:41.278884
W2_XL_input_clean_1332.pdf,ControlNumber,2209098,0.6862515807151794,2026-05-25 19:30:41.278938
W2_XL_input_clean_1332.pdf,DependentCareBenefits,257,0.8297920823097229,2026-05-25 19:30:41.278966
W2_XL_input_clean_1332.pdf,EIN,77-1212212,0.9864751696586609,2026-05-25 19:30:41.278995
W2_XL_input_clean_1332.pdf,EmployeeAddress_City,Kristinafort,0.8259300589561462,2026-05-25 19:30:41.279013
W2_XL_input_clean_1332.pdf,EmployeeAddress_State,WV,0.016194837167859077,2026-05-25 19:30:41.279027
W2_XL_input_clean_1332.pdf,EmployeeAddress_StreetAddressOrPostalBox,08165 Wilcox Ports,0.5305307507514954,2026-05-25 19:30:41.279042
W2_XL_input_clean_1332.pdf,EmployeeName_FirstName,Dean,0.8768094778060913,2026-05-25 19:30:41.279056
W2_XL_input_clean_1332.pdf,EmployeeName_LastName,Lynch,0.8636947870254517,2026-05-25 19:30:41.279070
W2_XL_input_clean_1332.pdf,EmployerAddress_City,Kathrynstad,0.8354204297065735,2026-05-25 19:30:41.279083
W2_XL_input_clean_1332.pdf,EmployerAddress_State,OH,0.07293868809938431,2026-05-25 19:30:41.279097
W2_XL_input_clean_1332.pdf,EmployerAddress_StreetAddressOrPostalBox,57258 Atkinson Glen Suite 787,0.38455262780189514,2026-05-25 19:30:41.279111
W2_XL_input_clean_1332.pdf,EmployerName,Mckenzie-Richards and Sons,0.9300006628036499,2026-05-25 19:30:41.279125
W2_XL_input_clean_1332.pdf,EmployerStateIdNumber_Line1,021-83-463,0.515153706073761,2026-05-25 19:30:41.279139
W2_XL_input_clean_1332.pdf,FederalIncomeTaxWithheld,9529.6,0.7323281168937683,2026-05-25 19:30:41.279155
W2_XL_input_clean_1332.pdf,FormYear,2010,0.8717549443244934,2026-05-25 19:30:41.279176
W2_XL_input_clean_1332.pdf,LocalIncomeTax_Line1,13488.35,0.8463001847267151,2026-05-25 19:30:41.279200
W2_XL_input_clean_1332.pdf,LocalWagesTipsEtc_Line1,85435.7,0.6891944408416748,2026-05-25 19:30:41.279225
W2_XL_input_clean_1332.pdf,LocalityName_Line1,Cochran Heights,0.7181282043457031,2026-05-25 19:30:41.279243
W2_XL_input_clean_1332.pdf,MedicareTaxWithheld,2863.06,0.9580586552619934,2026-05-25 19:30:41.279257
W2_XL_input_clean_1332.pdf,MedicareWagesAndTips,98726.19,0.9585901498794556,2026-05-25 19:30:41.279274
W2_XL_input_clean_1332.pdf,SSN,177-37-3195,0.9775676131248474,2026-05-25 19:30:41.279292
W2_XL_input_clean_1332.pdf,SocialSecurityTaxWithheld,7762.19,0.699353814125061,2026-05-25 19:30:41.279306
W2_XL_input_clean_1332.pdf,SocialSecurityTips,101466.49,0.989866316318512,2026-05-25 19:30:41.279321
W2_XL_input_clean_1332.pdf,SocialSecurityWages,101466.49,0.971594512462616,2026-05-25 19:30:41.279335
W2_XL_input_clean_1332.pdf,StateIncomeTax_Line1,3630.48,0.7093778848648071,2026-05-25 19:30:41.279350
W2_XL_input_clean_1332.pdf,StateWagesTipsEtc_Line1,36159.82,0.5799056887626648,2026-05-25 19:30:41.279364
W2_XL_input_clean_1332.pdf,State_Line1,OH,0.9190064668655396,2026-05-25 19:30:41.279377
W2_XL_input_clean_1332.pdf,WagesTipsOtherCompensation,78224.53,0.9626306891441345,2026-05-25 19:30:41.279391
W2_XL_input_clean_1332.pdf,a_Code,G,0.53703373670578,2026-05-25 19:30:41.279406
W2_XL_input_clean_1332.pdf,b_Code,H,0.15348586440086365,2026-05-25 19:30:41.279421
W2_XL_input_clean_1332.pdf,c_Value,400,0.32437261939048767,2026-05-25 19:30:41.279435
W2_XL_input_clean_1332.pdf,d_Code,G,0.0,2026-05-25 19:30:41.279448
W2_XL_input_clean_1111.pdf,AllocatedTips,77801.6,0.848159909248352,2026-05-25 19:30:55.266183
W2_XL_input_clean_1111.pdf,ControlNumber,4465324,0.7955095767974854,2026-05-25 19:30:55.266236
W2_XL_input_clean_1111.pdf,DependentCareBenefits,258,0.717444896697998,2026-05-25 19:30:55.266274
W2_XL_input_clean_1111.pdf,EIN,37-8327981,0.9827812910079956,2026-05-25 19:30:55.266298
W2_XL_input_clean_1111.pdf,EmployeeAddress_City,Jeremystad,0.8461991548538208,2026-05-25 19:30:55.266322
W2_XL_input_clean_1111.pdf,EmployeeAddress_State,HI,0.05953860282897949,2026-05-25 19:30:55.266340
W2_XL_input_clean_1111.pdf,EmployeeAddress_StreetAddressOrPostalBox,51361 Brent Plaza,0.6230135560035706,2026-05-25 19:30:55.266355
W2_XL_input_clean_1111.pdf,EmployeeAddress_Zip,52070,0.7894647121429443,2026-05-25 19:30:55.266369
W2_XL_input_clean_1111.pdf,EmployeeName_FirstName,Seth,0.9383009076118469,2026-05-25 19:30:55.266382
W2_XL_input_clean_1111.pdf,EmployeeName_LastName,Valdez,0.8824402093887329,2026-05-25 19:30:55.266394
W2_XL_input_clean_1111.pdf,EmployerAddress_City,South Ryanbury,0.5858707427978516,2026-05-25 19:30:55.266412
W2_XL_input_clean_1111.pdf,EmployerAddress_State,OK,0.07293868809938431,2026-05-25 19:30:55.266425
W2_XL_input_clean_1111.pdf,EmployerAddress_StreetAddressOrPostalBox,153 Gonzalez Centers,0.9019393920898438,2026-05-25 19:30:55.266437
W2_XL_input_clean_1111.pdf,EmployerName,Deleon-Cooper LLC,0.9656506180763245,2026-05-25 19:30:55.266449
W2_XL_input_clean_1111.pdf,EmployerStateIdNumber_Line1,361-87-912,0.6785629391670227,2026-05-25 19:30:55.266461
W2_XL_input_clean_1111.pdf,FederalIncomeTaxWithheld,7577.09,0.7843382954597473,2026-05-25 19:30:55.266474
W2_XL_input_clean_1111.pdf,FormYear,2010,0.8742928504943848,2026-05-25 19:30:55.266486
W2_XL_input_clean_1111.pdf,LocalIncomeTax_Line1,11893.38,0.8445412516593933,2026-05-25 19:30:55.266499
W2_XL_input_clean_1111.pdf,LocalWagesTipsEtc_Line1,64852.26,0.6872355341911316,2026-05-25 19:30:55.266511
W2_XL_input_clean_1111.pdf,LocalityName_Line1,Schultz Cape,0.8749178647994995,2026-05-25 19:30:55.266523
W2_XL_input_clean_1111.pdf,MedicareTaxWithheld,2256.25,0.9496587514877319,2026-05-25 19:30:55.266535
W2_XL_input_clean_1111.pdf,MedicareWagesAndTips,77801.6,0.9537340998649597,2026-05-25 19:30:55.266548
W2_XL_input_clean_1111.pdf,SSN,712-91-0316,0.979762852191925,2026-05-25 19:30:55.266560
W2_XL_input_clean_1111.pdf,SocialSecurityTaxWithheld,4259.68,0.8138286471366882,2026-05-25 19:30:55.266574
W2_XL_input_clean_1111.pdf,SocialSecurityTips,55682.15,0.9768431782722473,2026-05-25 19:30:55.266594
W2_XL_input_clean_1111.pdf,SocialSecurityWages,55682.15,0.974998414516449,2026-05-25 19:30:55.266615
W2_XL_input_clean_1111.pdf,StateIncomeTax_Line1,2633.16,0.5273319482803345,2026-05-25 19:30:55.266637
W2_XL_input_clean_1111.pdf,StateWagesTipsEtc_Line1,33676.6,0.3569217622280121,2026-05-25 19:30:55.266661
W2_XL_input_clean_1111.pdf,State_Line1,WI,0.7118899822235107,2026-05-25 19:30:55.266684
W2_XL_input_clean_1111.pdf,WagesTipsOtherCompensation,64813.97,0.9688259959220886,2026-05-25 19:30:55.266706
W2_XL_input_clean_1111.pdf,a_Code,G,0.6533920764923096,2026-05-25 19:30:55.266728
W2_XL_input_clean_1111.pdf,b_Value,302,0.2062438726425171,2026-05-25 19:30:55.266750
W2_XL_input_clean_1111.pdf,c_Value,728,0.6098991632461548,2026-05-25 19:30:55.266763
W2_XL_input_clean_1111.pdf,d_Code,E,0.0,2026-05-25 19:30:55.266776
W2_XL_input_clean_1114.pdf,AllocatedTips,215432.77,0.938319981098175,2026-05-25 19:31:07.809228
W2_XL_input_clean_1114.pdf,ControlNumber,8641437,0.9018922448158264,2026-05-25 19:31:07.809278
W2_XL_input_clean_1114.pdf,DependentCareBenefits,176,0.5660490989685059,2026-05-25 19:31:07.809301
W2_XL_input_clean_1114.pdf,EIN,03-7372643,0.9803155064582825,2026-05-25 19:31:07.809344
W2_XL_input_clean_1114.pdf,EmployeeAddress_State,NM,0.043714333325624466,2026-05-25 19:31:07.809358
W2_XL_input_clean_1114.pdf,EmployeeAddress_StreetAddressOrPostalBox,262 Jeremy Street,0.8545553088188171,2026-05-25 19:31:07.809371
W2_XL_input_clean_1114.pdf,EmployeeName_FirstName,Lee,0.9109458923339844,2026-05-25 19:31:07.809383
W2_XL_input_clean_1114.pdf,EmployeeName_LastName,Michael,0.7236337065696716,2026-05-25 19:31:07.809395
W2_XL_input_clean_1114.pdf,EmployerAddress_City,Amandamouth,0.9527266621589661,2026-05-25 19:31:07.809408
W2_XL_input_clean_1114.pdf,EmployerAddress_State,NH,0.07293868809938431,2026-05-25 19:31:07.809420
W2_XL_input_clean_1114.pdf,EmployerAddress_StreetAddressOrPostalBox,7533 Cooper Underpass Suite 795,0.8519861698150635,2026-05-25 19:31:07.809438
W2_XL_input_clean_1114.pdf,EmployerAddress_Zip,18881,0.8470162749290466,2026-05-25 19:31:07.809461
W2_XL_input_clean_1114.pdf,EmployerName,"Castro, Sanders and Bryant and Sons",0.9413905143737793,2026-05-25 19:31:07.809484
W2_XL_input_clean_1114.pdf,FederalIncomeTaxWithheld,56925.83,0.8627141714096069,2026-05-25 19:31:07.809501
W2_XL_input_clean_1114.pdf,FormYear,2010,0.8401994109153748,2026-05-25 19:31:07.809513
W2_XL_input_clean_1114.pdf,LocalIncomeTax_Line1,33760.84,0.7275633811950684,2026-05-25 19:31:07.809525
W2_XL_input_clean_1114.pdf,LocalWagesTipsEtc_Line1,180434.7,0.4077449440956116,2026-05-25 19:31:07.809538
W2_XL_input_clean_1114.pdf,LocalityName_Line1,Ashley Mountains,0.7849258780479431,2026-05-25 19:31:07.809550
W2_XL_input_clean_1114.pdf,MedicareTaxWithheld,6247.55,0.9297671914100647,2026-05-25 19:31:07.809562
W2_XL_input_clean_1114.pdf,MedicareWagesAndTips,215432.77,0.9530022144317627,2026-05-25 19:31:07.809575
W2_XL_input_clean_1114.pdf,NonqualifiedPlans,246,0.08384744822978973,2026-05-25 19:31:07.809587
W2_XL_input_clean_1114.pdf,SSN,834-82-6236,0.9725639820098877,2026-05-25 19:31:07.809599
W2_XL_input_clean_1114.pdf,SocialSecurityTaxWithheld,13495.02,0.8955825567245483,2026-05-25 19:31:07.809611
W2_XL_input_clean_1114.pdf,SocialSecurityTips,176405.48,0.964748740196228,2026-05-25 19:31:07.809623
W2_XL_input_clean_1114.pdf,SocialSecurityWages,176405.48,0.9365981817245483,2026-05-25 19:31:07.809635
W2_XL_input_clean_1114.pdf,StateIncomeTax_Line1,6547.83,0.5510960817337036,2026-05-25 19:31:07.809647
W2_XL_input_clean_1114.pdf,StateWagesTipsEtc_Line1,105711.84,0.3400171101093292,2026-05-25 19:31:07.809660
W2_XL_input_clean_1114.pdf,State_Line1,TX,0.7566946148872375,2026-05-25 19:31:07.809672
W2_XL_input_clean_1114.pdf,WagesTipsOtherCompensation,213171.39,0.9641858339309692,2026-05-25 19:31:07.809694
W2_XL_input_clean_1114.pdf,a_Value,9223,0.757411539554596,2026-05-25 19:31:07.809706
W2_XL_input_clean_1114.pdf,b_Code,E,0.7084864974021912,2026-05-25 19:31:07.809719
W2_XL_input_clean_1114.pdf,c_Code,E,0.4584712088108063,2026-05-25 19:31:07.809731
W2_XL_input_clean_1114.pdf,c_Value,145,0.11261981725692749,2026-05-25 19:31:07.809744
W2_XL_input_clean_1114.pdf,d_Code,P,0.0,2026-05-25 19:31:07.809756
W2_XL_input_clean_1119.pdf,AllocatedTips,40427.92,0.6837406754493713,2026-05-25 19:31:41.093805
W2_XL_input_clean_1119.pdf,ControlNumber,8569545,0.9059247374534607,2026-05-25 19:31:41.093870
W2_XL_input_clean_1119.pdf,DependentCareBenefits,224,0.5880023241043091,2026-05-25 19:31:41.093899
W2_XL_input_clean_1119.pdf,EIN,80-6012027,0.9847019910812378,2026-05-25 19:31:41.093922
W2_XL_input_clean_1119.pdf,EmployeeAddress_City,Simmonsberg,0.7758486866950989,2026-05-25 19:31:41.093942
W2_XL_input_clean_1119.pdf,EmployeeAddress_State,RI,0.04288288205862045,2026-05-25 19:31:41.093956
W2_XL_input_clean_1119.pdf,EmployeeAddress_StreetAddressOrPostalBox,0482 Jenna Street Suite 862,0.8521686792373657,2026-05-25 19:31:41.093969
W2_XL_input_clean_1119.pdf,EmployeeAddress_Zip,44511,0.8100336194038391,2026-05-25 19:31:41.093982
W2_XL_input_clean_1119.pdf,EmployeeName_FirstName,Martin,0.8673996925354004,2026-05-25 19:31:41.093994
W2_XL_input_clean_1119.pdf,EmployeeName_LastName,Becker,0.9658408761024475,2026-05-25 19:31:41.094006
W2_XL_input_clean_1119.pdf,EmployerAddress_City,West Andrew,0.9060079455375671,2026-05-25 19:31:41.094019
W2_XL_input_clean_1119.pdf,EmployerAddress_State,VT,0.07293868809938431,2026-05-25 19:31:41.094031
W2_XL_input_clean_1119.pdf,EmployerAddress_StreetAddressOrPostalBox,440 April Mall Apt. 644,0.8836607933044434,2026-05-25 19:31:41.094043
W2_XL_input_clean_1119.pdf,EmployerName,"George, Joseph and Acevedo LLC",0.9750009179115295,2026-05-25 19:31:41.094056
W2_XL_input_clean_1119.pdf,FederalIncomeTaxWithheld,16037.48,0.9667947292327881,2026-05-25 19:31:41.094069
W2_XL_input_clean_1119.pdf,FormYear,2010,0.8652607202529907,2026-05-25 19:31:41.094082
W2_XL_input_clean_1119.pdf,LocalIncomeTax_Line1,6149.35,0.6696439385414124,2026-05-25 19:31:41.094094
W2_XL_input_clean_1119.pdf,LocalWagesTipsEtc_Line1,45507.91,0.3770134150981903,2026-05-25 19:31:41.094109
W2_XL_input_clean_1119.pdf,LocalityName_Line1,Lindsey Parkways,0.781137228012085,2026-05-25 19:31:41.094129
W2_XL_input_clean_1119.pdf,MedicareTaxWithheld,1172.41,0.9622188806533813,2026-05-25 19:31:41.094151
W2_XL_input_clean_1119.pdf,MedicareWagesAndTips,40427.92,0.9649320840835571,2026-05-25 19:31:41.094174
W2_XL_input_clean_1119.pdf,NonqualifiedPlans,151,0.09333924204111099,2026-05-25 19:31:41.094193
W2_XL_input_clean_1119.pdf,SSN,420-83-7336,0.9853081703186035,2026-05-25 19:31:41.094206
W2_XL_input_clean_1119.pdf,SocialSecurityTaxWithheld,4106.86,0.9624851942062378,2026-05-25 19:31:41.094219
W2_XL_input_clean_1119.pdf,SocialSecurityTips,53684.46,0.9619647860527039,2026-05-25 19:31:41.094232
W2_XL_input_clean_1119.pdf,SocialSecurityWages,53684.46,0.9719263315200806,2026-05-25 19:31:41.094244
W2_XL_input_clean_1119.pdf,StateIncomeTax_Line1,1954.86,0.31819242238998413,2026-05-25 19:31:41.094271
W2_XL_input_clean_1119.pdf,State_Line1,GA,0.3166239857673645,2026-05-25 19:31:41.094285
W2_XL_input_clean_1119.pdf,WagesTipsOtherCompensation,43904.69,0.9688871502876282,2026-05-25 19:31:41.094304
